,AutoARIMA,N-BEATS,Prophet,Best model
TTOS400X150E/16,0.04878048780487805,2.2560975609756095,0.08536585365853659,AutoARIMA
TTOS400X200E,0.0,2.3658536585365852,0.0,AutoARIMA
TTOS400X200E/16,0.0,1.9878048780487805,0.0,AutoARIMA
TTOS500X150E,1.3414634146341464,2.475609756097561,0.9390243902439024,Prophet
TTOS500X150E/16,0.12195121951219512,2.6097560975609757,0.2926829268292683,AutoARIMA
TTOS600X150E,0.0,2.268292682926829,0.0,AutoARIMA
TTOS600X200E,0.5853658536585366,2.2195121951219514,0.8048780487804879,AutoARIMA
TTOS600X200E/16,0.12195121951219512,1.1951219512195121,0.12195121951219512,AutoARIMA
TTOS700X200E,0.0,0.7682926829268293,0.0,AutoARIMA
TTOS800X200E,0.3048780487804878,1.2195121951219512,0.5121951219512195,AutoARIMA
TTOS800X200E/16,0.07317073170731707,0.5487804878048781,0.07317073170731707,AutoARIMA
TTS050X50E,1.024390243902439,2.6707317073170733,3.3048780487804876,AutoARIMA
TTS065X65E,0.8780487804878049,2.4634146341463414,0.8902439024390244,AutoARIMA
TTS080X80E,1.6097560975609757,3.0853658536585367,1.4878048780487805,Prophet
TTS100X100E,2.975609756097561,6.048780487804878,3.6707317073170733,AutoARIMA
TTS125X125E,0.34146341463414637,3.658536585365854,0.5487804878048781,AutoARIMA
TTS150X100E,1.170731707317073,2.2560975609756095,0.9512195121951219,Prophet
TTS150X150E,2.1463414634146343,3.926829268292683,2.5853658536585367,AutoARIMA
TTS200X100E,1.3170731707317074,2.768292682926829,0.9512195121951219,Prophet
TTS200X100E/16,0.04878048780487805,1.524390243902439,0.06097560975609756,AutoARIMA
TTS200X150E,0.24390243902439024,3.9878048780487805,0.5365853658536586,AutoARIMA
TTS200X150E/16,0.04878048780487805,1.2926829268292683,0.04878048780487805,AutoARIMA
TTS200X200E,1.4390243902439024,2.1951219512195124,1.1829268292682926,Prophet
TTS200X200E/16,0.3902439024390244,1.451219512195122,0.4146341463414634,AutoARIMA
TTS250X250E,1.1219512195121952,2.841463414634146,0.8048780487804879,Prophet
TTS250X250E/16,0.1951219512195122,1.0975609756097562,0.1951219512195122,AutoARIMA
TTS300X100E,0.07317073170731707,2.1097560975609757,0.21951219512195122,AutoARIMA
TTS300X100E/16,0.024390243902439025,0.8170731707317073,0.024390243902439025,AutoARIMA
TTS300X150E,0.07317073170731707,1.3414634146341464,0.32926829268292684,AutoARIMA
TTS300X150E/16,0.024390243902439025,1.170731707317073,0.024390243902439025,AutoARIMA
TTS300X200E,0.12195121951219512,1.7926829268292683,0.5975609756097561,AutoARIMA
TTS300X200E/16,0.024390243902439025,1.451219512195122,0.024390243902439025,AutoARIMA
TTS300X300E,1.1219512195121952,2.597560975609756,0.6707317073170732,Prophet
TTS300X300E/16,0.21951219512195122,1.5609756097560976,0.21951219512195122,AutoARIMA
TTS350X350E,0.14634146341463414,1.4024390243902438,0.15853658536585366,AutoARIMA
TTS350X350E/16,0.04878048780487805,0.8902439024390244,0.04878048780487805,AutoARIMA
TTS400X200E,0.10975609756097561,4.048780487804878,0.13414634146341464,AutoARIMA
TTS400X300E,0.04878048780487805,1.3780487804878048,0.04878048780487805,AutoARIMA
TTS400X300E/16,0.04878048780487805,2.1341463414634148,0.04878048780487805,AutoARIMA
TTS400X400E,0.2682926829268293,1.6585365853658536,0.36585365853658536,AutoARIMA
TTS400X400E/16,0.3902439024390244,1.8780487804878048,0.524390243902439,AutoARIMA
TTS450X450E,0.0,1.4146341463414633,0.0,AutoARIMA
TTS500X150E,0.0,1.4390243902439024,0.0,AutoARIMA
TTS500X200E,0.1951219512195122,1.5,0.1951219512195122,AutoARIMA
TTS500X250E,0.0,1.1341463414634145,0.0,AutoARIMA
TTS500X300E,0.04878048780487805,1.5731707317073171,0.04878048780487805,AutoARIMA
TTS500X300E/16,0.024390243902439025,1.8170731707317074,0.024390243902439025,AutoARIMA
TTS500X400E,0.04878048780487805,1.548780487804878,0.04878048780487805,AutoARIMA
TTS500X500E,0.17073170731707318,0.8292682926829268,0.21951219512195122,AutoARIMA
TTS500X500E/16,0.024390243902439025,1.0975609756097562,0.024390243902439025,AutoARIMA
TTS600X100E/16,0.0,2.0365853658536586,0.0,AutoARIMA
TTS600X200E,0.0,0.9024390243902439,0.0,AutoARIMA
TTS600X300E,0.0,1.4878048780487805,0.0,AutoARIMA
TTS600X400E/16,0.0,1.3170731707317074,0.0,AutoARIMA
TTS600X600E,0.0,2.8536585365853657,0.04878048780487805,AutoARIMA
TTS600X600E/16,0.0,1.975609756097561,0.0,AutoARIMA
TTS800X800E,0.0,1.0975609756097562,0.0,AutoARIMA
UP050,15.487804878048781,18.597560975609756,16.74390243902439,AutoARIMA
UP050SZ,35.68292682926829,45.5,63.146341463414636,AutoARIMA
UP065,7.2073170731707314,7.841463414634147,7.0,Prophet
UP065SZ,2.951219512195122,5.451219512195122,4.024390243902439,AutoARIMA
UP080,53.390243902439025,56.25609756097561,49.71951219512195,Prophet
UP080SZ,48.51219512195122,73.04878048780488,63.792682926829265,AutoARIMA
UP100,34.951219512195124,34.6219512195122,30.20731707317073,Prophet
UP1000SZ,0.21951219512195122,2.1219512195121952,0.2926829268292683,AutoARIMA
UP100SZ,35.4390243902439,63.71951219512195,44.48780487804878,AutoARIMA
UP1200SZ,0.0,1.1829268292682926,0.13414634146341464,AutoARIMA
UP125,5.536585365853658,8.25609756097561,5.7560975609756095,AutoARIMA
UP125SZ,3.1463414634146343,3.6097560975609757,2.926829268292683,Prophet
UP1400SZ,0.14634146341463414,1.2926829268292683,0.34146341463414637,AutoARIMA
UP150,24.121951219512194,29.048780487804876,23.853658536585368,Prophet
UP150SZ,25.4390243902439,41.073170731707314,32.65853658536585,AutoARIMA
UP200,14.926829268292684,18.304878048780488,16.146341463414632,AutoARIMA
UP200/16,0.0,2.5,0.975609756097561,AutoARIMA
UP200SZ,13.073170731707316,18.79268292682927,13.939024390243903,AutoARIMA
UP200SZ/16,4.170731707317073,5.560975609756097,5.024390243902439,AutoARIMA
UP250,8.975609756097562,10.597560975609756,10.695121951219512,AutoARIMA
UP250/16,0.0,0.8902439024390244,0.36585365853658536,AutoARIMA
UP250SZ,10.439024390243903,15.487804878048781,11.878048780487806,AutoARIMA
UP250SZ/16,3.292682926829268,3.5,3.1341463414634148,Prophet
UP300,6.609756097560975,7.7682926829268295,7.2317073170731705,AutoARIMA
UP300SZ,9.792682926829269,13.987804878048781,10.524390243902438,AutoARIMA
UP300SZ/16,3.597560975609756,6.134146341463414,3.817073170731707,AutoARIMA
UP350,0.2682926829268293,2.8780487804878048,1.2317073170731707,AutoARIMA
UP350/16,0.0,1.5121951219512195,0.6463414634146342,AutoARIMA
UP350SZ,2.0,3.8658536585365852,1.7073170731707317,Prophet
UP350SZ/16,0.12195121951219512,1.8414634146341464,0.45121951219512196,AutoARIMA
UP400,0.0,1.3170731707317074,1.0731707317073171,AutoARIMA
UP400SZ,7.585365853658536,9.963414634146341,8.634146341463415,AutoARIMA
UP400SZ/16,0.6585365853658537,2.902439024390244,1.670731707317073,AutoARIMA
UP450SZ,0.2926829268292683,1.5731707317073171,0.8170731707317073,AutoARIMA
UP450SZ/16,0.7804878048780488,1.7439024390243902,1.2560975609756098,AutoARIMA
UP500,0.07317073170731707,0.975609756097561,0.1951219512195122,AutoARIMA
UP500/16,0.0,1.0609756097560976,0.0975609756097561,AutoARIMA
UP500SZ,3.658536585365854,4.219512195121951,2.9878048780487805,Prophet
UP500SZ/16,0.5853658536585366,2.3780487804878048,0.6951219512195121,AutoARIMA
UP600/16,0.0,2.1463414634146343,0.04878048780487805,AutoARIMA
UP600SZ,2.341463414634146,3.0365853658536586,2.0365853658536586,Prophet
UP600SZ/16,0.12195121951219512,1.5975609756097562,0.4146341463414634,AutoARIMA
UP700SZ,0.2926829268292683,1.9634146341463414,0.43902439024390244,AutoARIMA
UP800,0.0,1.1829268292682926,0.0,AutoARIMA
UP800/16,0.0,2.097560975609756,0.0,AutoARIMA
UP800SZ,1.5121951219512195,2.6707317073170733,1.7560975609756098,AutoARIMA
UP800SZ/16,0.0,0.9634146341463414,0.0,AutoARIMA
UP900SZ,0.0,1.3414634146341464,0.06097560975609756,AutoARIMA
UT080,24.170731707317074,29.829268292682926,26.414634146341463,AutoARIMA
UT100,85.89024390243902,94.1951219512195,84.6829268292683,Prophet
UT1000,2.024390243902439,2.158536585365854,2.402439024390244,AutoARIMA
UT1200,0.3170731707317073,2.268292682926829,1.2804878048780488,AutoARIMA
UT125,7.658536585365853,18.182926829268293,17.74390243902439,AutoARIMA
UT150,69.03658536585365,77.42682926829268,68.04878048780488,Prophet
UT200,29.0,38.58536585365854,29.841463414634145,AutoARIMA
UT250,16.951219512195124,28.158536585365855,19.134146341463413,AutoARIMA
UT300,25.146341463414632,27.75609756097561,27.01219512195122,AutoARIMA
UT350,3.097560975609756,6.939024390243903,4.097560975609756,AutoARIMA
UT400,11.926829268292684,14.304878048780488,13.560975609756097,AutoARIMA
UT450,0.4024390243902439,1.170731707317073,0.6951219512195121,AutoARIMA
UT500,7.2682926829268295,8.475609756097562,7.463414634146342,AutoARIMA
UT600,11.28048780487805,13.109756097560975,11.24390243902439,Prophet
UT700,2.341463414634146,3.7804878048780486,2.707317073170732,AutoARIMA
UT800,6.780487804878049,7.597560975609756,6.646341463414634,Prophet
UT900,0.04878048780487805,2.231707317073171,0.2926829268292683,AutoARIMA
UTSS080,27.170731707317074,32.52439024390244,28.79268292682927,AutoARIMA
UTSS100,64.10975609756098,74.8780487804878,69.60975609756098,AutoARIMA
UTSS125,5.317073170731708,7.2317073170731705,6.2439024390243905,AutoARIMA
UTSS150,63.46341463414634,69.42682926829268,75.79268292682927,AutoARIMA
UTSS200,36.63414634146341,48.3780487804878,36.573170731707314,Prophet
UTSS250,40.26829268292683,45.670731707317074,46.40243902439025,AutoARIMA
UTSS300,52.40243902439025,47.69512195121951,40.109756097560975,Prophet
UTSS350,6.7560975609756095,2.7195121951219514,6.7560975609756095,N-BEATS
UTSS400,16.073170731707318,19.109756097560975,15.682926829268293,Prophet
UTSS450,0.3902439024390244,1.2195121951219512,0.45121951219512196,AutoARIMA
UTSS500,4.048780487804878,5.7682926829268295,4.085365853658536,AutoARIMA
UTSS600,3.4634146341463414,5.841463414634147,3.9634146341463414,AutoARIMA
WM050,1.951219512195122,3.6097560975609757,2.3780487804878048,AutoARIMA
WM065,1.2439024390243902,2.317073170731707,0.9634146341463414,Prophet
WM080,1.8414634146341464,3.8902439024390243,1.5975609756097562,Prophet
WM100,6.609756097560975,9.28048780487805,6.365853658536586,Prophet
WM1000,1.0,1.8414634146341464,1.0121951219512195,AutoARIMA
WM1000/16,0.0,1.4390243902439024,0.07317073170731707,AutoARIMA
WM1200,0.2682926829268293,1.2560975609756098,0.5,AutoARIMA
WM125,0.3170731707317073,1.5609756097560976,1.1585365853658536,AutoARIMA
WM1400,0.024390243902439025,1.3658536585365855,0.2682926829268293,AutoARIMA
WM1400/16,0.0,0.9634146341463414,0.0,AutoARIMA
WM150,5.463414634146342,7.304878048780488,4.597560975609756,Prophet
WM200,5.317073170731708,6.280487804878049,4.804878048780488,Prophet
WM200/16,0.21951219512195122,2.1463414634146343,0.7317073170731707,AutoARIMA
WM250,5.682926829268292,7.670731707317073,6.5,AutoARIMA
WM250/16,1.8780487804878048,3.341463414634146,1.646341463414634,Prophet
WM300,10.085365853658537,11.926829268292684,10.0,Prophet
WM300/16,0.8536585365853658,2.792682926829268,1.4878048780487805,AutoARIMA
WM350,1.0975609756097562,1.5975609756097562,0.7195121951219512,Prophet
WM350/16,0.0,1.2926829268292683,0.0,AutoARIMA
WM400,4.036585365853658,3.8536585365853657,3.024390243902439,Prophet
WM400/16,1.024390243902439,3.1097560975609757,0.34146341463414637,Prophet
WM450,0.0,1.2439024390243902,0.0,AutoARIMA
WM450/16,0.0,1.0853658536585367,0.0,AutoARIMA
WM500,2.658536585365854,3.8780487804878048,3.207317073170732,AutoARIMA
WM500/16,0.3902439024390244,1.853658536585366,0.8536585365853658,AutoARIMA
WM600,2.1707317073170733,2.926829268292683,1.8414634146341464,Prophet
WM600/16,0.14634146341463414,1.2317073170731707,0.34146341463414637,AutoARIMA
WM700,0.6341463414634146,1.9878048780487805,1.4024390243902438,AutoARIMA
WM700/16,0.024390243902439025,1.8780487804878048,0.024390243902439025,AutoARIMA
WM800,1.6585365853658536,3.1707317073170733,2.1707317073170733,AutoARIMA
WM800/16,0.17073170731707318,1.3658536585365855,0.3902439024390244,AutoARIMA
WM900,0.024390243902439025,2.1341463414634148,0.6951219512195121,AutoARIMA
WM900/16,0.0,1.3658536585365855,0.0,AutoARIMA
XR080/50E,2.7195121951219514,4.060975609756097,3.2439024390243905,AutoARIMA
XR080/65E,0.8536585365853658,1.975609756097561,1.3414634146341464,AutoARIMA
XR100/50E,2.8048780487804876,4.365853658536586,4.085365853658536,AutoARIMA
XR100/80E,8.097560975609756,11.24390243902439,10.670731707317072,AutoARIMA
XR125/100E,1.4878048780487805,1.7804878048780488,1.3780487804878048,Prophet
XR125/50E,0.0,1.5609756097560976,0.0,AutoARIMA
XR125/80E,0.36585365853658536,1.353658536585366,0.6585365853658537,AutoARIMA
XR150/100E,2.8048780487804876,4.475609756097561,3.4878048780487805,AutoARIMA
XR150/125E,1.3658536585365855,2.024390243902439,1.5121951219512195,AutoARIMA
XR150/80E,1.5121951219512195,2.524390243902439,1.5,Prophet
XR200/100E,1.170731707317073,2.9146341463414633,1.3170731707317074,AutoARIMA
XR200/100E/16,0.12195121951219512,1.8658536585365855,0.14634146341463414,AutoARIMA
XR200/150E,0.7073170731707317,1.8170731707317074,0.8536585365853658,AutoARIMA
XR200/150E/16,0.36585365853658536,1.353658536585366,0.4878048780487805,AutoARIMA
XR200/200E/10/16,2.4146341463414633,4.317073170731708,3.182926829268293,AutoARIMA
XR200/50E,0.0,1.1097560975609757,0.0,AutoARIMA
XR200/80E,0.3902439024390244,1.524390243902439,0.45121951219512196,AutoARIMA
XR200/80E/16,0.0,1.0365853658536586,0.0,AutoARIMA
XR250/100E,0.17073170731707318,1.6097560975609757,0.573170731707317,AutoARIMA
XR250/150E,0.2926829268292683,1.8658536585365855,0.5853658536585366,AutoARIMA
XR250/150E/16,0.0,1.2560975609756098,0.0,AutoARIMA
XR250/200E,0.6707317073170732,1.7317073170731707,0.7926829268292683,AutoARIMA
XR250/200E/16,0.07317073170731707,1.2195121951219512,0.07317073170731707,AutoARIMA
XR250/80E,0.07317073170731707,0.975609756097561,0.07317073170731707,AutoARIMA
XR250/80E/16,0.0,2.402439024390244,0.0,AutoARIMA
XR300/100E,0.24390243902439024,1.7073170731707317,0.7317073170731707,AutoARIMA
XR300/100E/16,0.024390243902439025,5.719512195121951,0.024390243902439025,AutoARIMA
XR300/150E,0.14634146341463414,2.317073170731707,0.1951219512195122,AutoARIMA
XR300/150E/16,0.12195121951219512,1.6951219512195121,0.12195121951219512,AutoARIMA
XR300/200E,0.21951219512195122,2.3536585365853657,0.524390243902439,AutoARIMA
XR300/200E/16,0.07317073170731707,1.7439024390243902,0.07317073170731707,AutoARIMA
XR300/250E,0.3902439024390244,1.5,0.3780487804878049,Prophet
XR300/250E/16,3.317073170731707,4.060975609756097,3.4146341463414633,AutoARIMA
XR300/80E,0.04878048780487805,0.8902439024390244,0.04878048780487805,AutoARIMA
XR300/80E/16,0.0,1.1097560975609757,0.0,AutoARIMA
XR350/100E,0.024390243902439025,1.4024390243902438,0.024390243902439025,AutoARIMA
XR350/150E,0.0,1.6219512195121952,0.0,AutoARIMA
XR350/250E,0.04878048780487805,1.2926829268292683,0.04878048780487805,AutoARIMA
XR350/300E,0.6829268292682927,2.158536585365854,1.5365853658536586,AutoARIMA
XR350/300E/16,0.14634146341463414,1.951219512195122,0.14634146341463414,AutoARIMA
XR400/10/16,0.0975609756097561,1.2926829268292683,0.0975609756097561,AutoARIMA
XR400/100E,0.3170731707317073,1.9634146341463414,0.6463414634146342,AutoARIMA
XR400/150E,0.024390243902439025,0.975609756097561,0.024390243902439025,AutoARIMA
XR400/200,0.024390243902439025,1.7073170731707317,0.024390243902439025,AutoARIMA
XR400/250E,0.07317073170731707,0.9512195121951219,0.07317073170731707,AutoARIMA
XR400/300E,0.12195121951219512,1.2682926829268293,0.12195121951219512,AutoARIMA
XR400X350,0.0,1.4146341463414633,0.036585365853658534,AutoARIMA
XS050E,5.024390243902439,7.512195121951219,5.524390243902439,AutoARIMA
XS065E,3.341463414634146,5.0,4.121951219512195,AutoARIMA
XS080E,21.5,28.024390243902438,23.121951219512194,AutoARIMA
XS1000E,0.07317073170731707,1.1585365853658536,0.17073170731707318,AutoARIMA
XS100E,22.536585365853657,28.23170731707317,24.963414634146343,AutoARIMA
XS125E,2.5609756097560976,5.817073170731708,3.1463414634146343,AutoARIMA
XS150E,12.036585365853659,16.085365853658537,13.390243902439025,AutoARIMA
XS200E,6.317073170731708,9.731707317073171,6.865853658536586,AutoARIMA
XS200E/16,1.6585365853658536,2.8780487804878048,1.5121951219512195,Prophet
XS250E,2.8292682926829267,4.621951219512195,3.182926829268293,AutoARIMA
XS250E/16,1.6829268292682926,2.024390243902439,1.6829268292682926,AutoARIMA
XS300E,3.1463414634146343,4.634146341463414,3.426829268292683,AutoARIMA
XS300E/16,2.2439024390243905,3.2560975609756095,2.3292682926829267,AutoARIMA
XS350E,0.34146341463414637,3.1219512195121952,0.8658536585365854,AutoARIMA
XS350E/16,0.3902439024390244,2.9390243902439024,0.573170731707317,AutoARIMA
XS400E,1.853658536585366,3.182926829268293,1.5975609756097562,Prophet
XS400E/16,0.3902439024390244,1.4024390243902438,0.5487804878048781,AutoARIMA
XS450E,0.04878048780487805,1.1585365853658536,0.04878048780487805,AutoARIMA
XS450E/16,0.0,1.475609756097561,0.024390243902439025,AutoARIMA
XS500E,1.2682926829268293,2.8658536585365852,1.1097560975609757,Prophet
XS500E/16,0.21951219512195122,1.2439024390243902,0.47560975609756095,AutoARIMA
XS600E,1.024390243902439,1.951219512195122,0.6951219512195121,Prophet
XS600E/16,0.0,1.329268292682927,0.012195121951219513,AutoARIMA
XS700E,0.0,1.3414634146341464,0.12195121951219512,AutoARIMA
XS700E/16,0.04878048780487805,0.8292682926829268,0.04878048780487805,AutoARIMA
XS800E,0.21951219512195122,1.8658536585365855,0.32926829268292684,AutoARIMA
XS900E,0.024390243902439025,1.0853658536585367,0.024390243902439025,AutoARIMA
